epoch,generation,walltime_sec,pure_train_chi2,test_chi2,blip_train_chi2,bitflip_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,train1_frac,train2_frac,train3_frac,s1_blip_match_frac,s2_blip_match_frac,s3_blip_match_frac,bitflip_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,v,seed,zero_init,l1_scale,l2_scale,blip_freq,blip_mode,blip_sites,blip_release_prob,num_epoch,schedule_mode,replicate_uid
2106,310000,40.99855995178223,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0007972347481282964,1.1303326451674653e-06,0.00017472944956786589,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2107,310300,41.01265001296997,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.0458997116852281,1893,0.0007962402063606034,1.1277321388717753e-06,0.00017451125027872176,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2108,310400,41.026771783828735,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.0458997116852281,1893,0.0007971322324740588,1.1287249467608803e-06,0.00017470670342845606,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2109,310600,41.04086661338806,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.0458997116852281,1893,0.000797376106349621,1.1290505029287853e-06,0.00017476014927548852,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2110,310700,41.055089473724365,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.0458997116852281,1893,0.0007969848500103413,1.1276797703997806e-06,0.00017467424282363968,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2111,311000,41.06940722465515,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0007989120845874634,1.1280286016301507e-06,0.00017509618075050546,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2112,311100,41.08379125595093,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.0458997116852281,1893,0.0007994445630633776,1.1269804449031645e-06,0.00017521254113910496,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2113,311400,41.0985062122345,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.0458997116852281,1893,0.0007989967144529599,1.1292239388784908e-06,0.00017511493334213983,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2114,311500,41.11352849006653,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.0458997116852281,1893,0.0007989967144529599,1.1292239388784908e-06,0.00017511493334213983,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2115,311700,41.12832689285278,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0007977544120370202,1.1261329233785528e-06,0.00017484240605034564,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2116,311800,41.14300894737244,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0007990890793188835,1.1280264025058306e-06,0.00017513492447937973,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2117,312100,41.15769290924072,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008010163120479727,1.1317887015751196e-06,0.0001755575105606005,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2118,312200,41.1723051071167,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008014088123512667,1.1327918493440804e-06,0.00017564361947506766,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2119,312400,41.186877965927124,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008013823934754992,1.1325693108978645e-06,0.00017563779410085736,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2120,312500,41.20141005516052,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008018165261693682,1.1313824289929486e-06,0.00017573260023998335,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2121,312800,41.21591353416443,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008030995256229704,1.1304787819597612e-06,0.0001760132771274406,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2122,312900,41.23044753074646,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008035662402382231,1.1321714280235463e-06,0.0001761157625594715,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2123,313200,41.244908809661865,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008054806511977583,1.1336541640496302e-06,0.00017653510883835873,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2124,313300,41.2593948841095,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008059547129051085,1.1340335636722693e-06,0.00017663895303202598,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2125,313500,41.27387452125549,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008051186073210555,1.1337429528479056e-06,0.00017645587430362017,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2126,313600,41.28837823867798,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008064901748293241,1.1363824682644638e-06,0.00017675661193910928,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2127,313900,41.303046226501465,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008072429322737594,1.141258360065663e-06,0.00017692231696313842,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2128,314000,41.3179886341095,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008064809884392892,1.141402454214918e-06,0.00017675555483566126,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2129,314200,41.33296513557434,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188468,1894,0.0008064665587906151,1.1432852375663386e-06,0.00017675275391440326,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2130,314300,41.34769678115845,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.000806740119500569,1.1442573969869982e-06,0.00017681282106410208,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2131,314600,41.36228370666504,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008061577064106495,1.1436093434673558e-06,0.00017668520770854998,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2132,314700,41.37672233581543,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008063783270328972,1.144072950042921e-06,0.00017673358964800936,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2133,315000,41.39120054244995,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008051499257633009,1.1415889020299278e-06,0.00017646422064097227,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2134,315100,41.40582251548767,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188467,1894,0.0008045927370823011,1.1403395585278718e-06,0.000176342014663436,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2135,315300,41.420777559280396,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008030546983229212,1.1408434211905771e-06,0.00017600543371291367,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2136,315400,41.43552041053772,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008030198455573071,1.140174356501917e-06,0.0001759976773202299,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2137,315700,41.45025634765625,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0008043718942970821,1.140505503077036e-06,0.00017629370370721593,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2138,315800,41.464773654937744,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04550046796188467,1894,0.0008062719531865944,1.1442337532744039e-06,0.00017671033496566765,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2139,316000,41.47929072380066,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.000806699563569968,1.1465405032400818e-06,0.00017680437716108163,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2140,316100,41.49372959136963,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.000806561965130523,1.1444013720177634e-06,0.00017677385042775488,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2141,316400,41.50814914703369,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0008056565972509836,1.1461695503447797e-06,0.00017657600135280582,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2142,316500,41.52278709411621,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0008054982550347818,1.1461125646736838e-06,0.00017654132941440174,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2143,316800,41.53755593299866,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0008099399560172799,1.1551007031375752e-06,0.00017751532550577871,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2144,316900,41.5528838634491,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0008099912700612062,1.1565423970995105e-06,0.00017752683207184695,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2145,317100,41.56779646873474,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0008109155846217069,1.1604371311046544e-06,0.00017772990452860155,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2146,317200,41.58265781402588,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0008106669056914104,1.161150419703686e-06,0.00017767560423559344,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2147,317500,41.59737467765808,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0008115853755749744,1.1663627824954195e-06,0.00017787764764203603,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2148,317600,41.611937046051025,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975885,1892,0.0008120584400979248,1.1677955967294292e-06,0.00017798147370081435,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2149,317800,41.62660455703735,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008145656895042204,1.1723876864694481e-06,0.00017853118309290306,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2150,317900,41.64133596420288,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008141110287575745,1.1697737398230688e-06,0.00017843116120559946,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2151,318200,41.65612435340881,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008154370932905348,1.1720495034225668e-06,0.00017872186912694837,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2152,318300,41.6706817150116,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008150473410294244,1.1727126369007375e-06,0.00017863667835235216,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2153,318400,41.685028314590454,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008146033293109911,1.1723025073787189e-06,0.00017853940626257793,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2154,318600,41.699323415756226,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008162640091512643,1.1754327679762103e-06,0.00017890352382912724,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2155,318700,41.71370530128479,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008152664298880201,1.1745574059634887e-06,0.00017868498740962067,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2156,318900,41.72819781303406,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008154895729614528,1.1753196333337504e-06,0.00017873397825159544,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2157,319000,41.74267888069153,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008161496067860658,1.1763987785077017e-06,0.00017887866469338626,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2158,319300,41.7570686340332,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008164057617273137,1.1742927834857104e-06,0.00017893433687097128,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2159,319400,41.77150511741638,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.04629795038975884,1892,0.0008166460105057876,1.1749326178465385e-06,0.00017898704889710777,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2160,319600,41.78598213195801,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.00081843143883511,1.1764264045131418e-06,0.00017937816297786306,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2161,319700,41.80048203468323,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008190265269252817,1.1785462742161964e-06,0.00017950883053604523,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2162,320000,41.8150200843811,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008192374771865255,1.1806330761682198e-06,0.0001795554040406024,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2163,320100,41.829649925231934,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008205479008517994,1.1841397593095945e-06,0.00017984292205072772,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2164,320400,41.84435057640076,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008229314761820823,1.1867292088033863e-06,0.00018036517868593048,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2165,320500,41.858965158462524,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008233884963618172,1.1883103744823377e-06,0.00018046552082475346,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2166,320700,41.87385082244873,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008232409078517253,1.187711284072672e-06,0.00018043309987271646,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2167,320800,41.888766050338745,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008216023406331034,1.1848531628626154e-06,0.00018007387446553023,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2168,321000,41.90364050865173,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008212326224880324,1.1843984615445197e-06,0.0001799928567703238,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2169,321100,41.91833782196045,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008228844594691714,1.1883206620500602e-06,0.00018035518910359115,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
2170,321200,41.93276786804199,0.99900075,0.999002,1.0,0.9960719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.002,0.9975,0.045899711685228106,1893,0.0008218938156165341,1.186929461874998e-06,0.00018013807283621556,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
